sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
560,,Default,simple,Default Category/Women,base,Seed Product 560,,,,557,Taxable Goods,"Catalog, Search",906,,,,560,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"561/21/18, 1:55 PM","561/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1156,556,557,556,556,557,557,557,10556,557,557,557,557,557,557,557,557,557,556,556,556,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
561,,Default,simple,Default Category/Women,base,Seed Product 561,,,,558,Taxable Goods,"Catalog, Search",907,,,,561,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"562/21/18, 1:55 PM","562/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1157,557,558,557,557,558,558,558,10557,558,558,558,558,558,558,558,558,558,557,557,557,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
562,,Default,simple,Default Category/Women,base,Seed Product 562,,,,559,Taxable Goods,"Catalog, Search",908,,,,562,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"563/21/18, 1:55 PM","563/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1158,558,559,558,558,559,559,559,10558,559,559,559,559,559,559,559,559,559,558,558,558,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
563,,Default,simple,Default Category/Women,base,Seed Product 563,,,,560,Taxable Goods,"Catalog, Search",909,,,,563,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"564/21/18, 1:55 PM","564/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1159,559,560,559,559,560,560,560,10559,560,560,560,560,560,560,560,560,560,559,559,559,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
564,,Default,simple,Default Category/Women,base,Seed Product 564,,,,561,Taxable Goods,"Catalog, Search",910,,,,564,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"565/21/18, 1:55 PM","565/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1160,560,561,560,560,561,561,561,10560,561,561,561,561,561,561,561,561,561,560,560,560,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
565,,Default,simple,Default Category/Women,base,Seed Product 565,,,,562,Taxable Goods,"Catalog, Search",911,,,,565,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"566/21/18, 1:55 PM","566/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1161,561,562,561,561,562,562,562,10561,562,562,562,562,562,562,562,562,562,561,561,561,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
566,,Default,simple,Default Category/Women,base,Seed Product 566,,,,563,Taxable Goods,"Catalog, Search",912,,,,566,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"567/21/18, 1:55 PM","567/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1162,562,563,562,562,563,563,563,10562,563,563,563,563,563,563,563,563,563,562,562,562,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
567,,Default,simple,Default Category/Women,base,Seed Product 567,,,,564,Taxable Goods,"Catalog, Search",913,,,,567,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"568/21/18, 1:55 PM","568/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1163,563,564,563,563,564,564,564,10563,564,564,564,564,564,564,564,564,564,563,563,563,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
568,,Default,simple,Default Category/Women,base,Seed Product 568,,,,565,Taxable Goods,"Catalog, Search",914,,,,568,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"569/21/18, 1:55 PM","569/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1164,564,565,564,564,565,565,565,10564,565,565,565,565,565,565,565,565,565,564,564,564,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
569,,Default,simple,Default Category/Women,base,Seed Product 569,,,,566,Taxable Goods,"Catalog, Search",915,,,,569,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"570/21/18, 1:55 PM","570/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1165,565,566,565,565,566,566,566,10565,566,566,566,566,566,566,566,566,566,565,565,565,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
570,,Default,simple,Default Category/Women,base,Seed Product 570,,,,567,Taxable Goods,"Catalog, Search",916,,,,570,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"571/21/18, 1:55 PM","571/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1166,566,567,566,566,567,567,567,10566,567,567,567,567,567,567,567,567,567,566,566,566,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
571,,Default,simple,Default Category/Women,base,Seed Product 571,,,,568,Taxable Goods,"Catalog, Search",917,,,,571,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"572/21/18, 1:55 PM","572/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1167,567,568,567,567,568,568,568,10567,568,568,568,568,568,568,568,568,568,567,567,567,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
572,,Default,simple,Default Category/Women,base,Seed Product 572,,,,569,Taxable Goods,"Catalog, Search",918,,,,572,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"573/21/18, 1:55 PM","573/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1168,568,569,568,568,569,569,569,10568,569,569,569,569,569,569,569,569,569,568,568,568,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
573,,Default,simple,Default Category/Women,base,Seed Product 573,,,,570,Taxable Goods,"Catalog, Search",919,,,,573,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"574/21/18, 1:55 PM","574/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1169,569,570,569,569,570,570,570,10569,570,570,570,570,570,570,570,570,570,569,569,569,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
574,,Default,simple,Default Category/Women,base,Seed Product 574,,,,571,Taxable Goods,"Catalog, Search",920,,,,574,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"575/21/18, 1:55 PM","575/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1170,570,571,570,570,571,571,571,10570,571,571,571,571,571,571,571,571,571,570,570,570,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
575,,Default,simple,Default Category/Women,base,Seed Product 575,,,,572,Taxable Goods,"Catalog, Search",921,,,,575,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"576/21/18, 1:55 PM","576/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1171,571,572,571,571,572,572,572,10571,572,572,572,572,572,572,572,572,572,571,571,571,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
576,,Default,simple,Default Category/Women,base,Seed Product 576,,,,573,Taxable Goods,"Catalog, Search",922,,,,576,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"577/21/18, 1:55 PM","577/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1172,572,573,572,572,573,573,573,10572,573,573,573,573,573,573,573,573,573,572,572,572,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
577,,Default,simple,Default Category/Women,base,Seed Product 577,,,,574,Taxable Goods,"Catalog, Search",923,,,,577,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"578/21/18, 1:55 PM","578/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1173,573,574,573,573,574,574,574,10573,574,574,574,574,574,574,574,574,574,573,573,573,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
578,,Default,simple,Default Category/Women,base,Seed Product 578,,,,575,Taxable Goods,"Catalog, Search",924,,,,578,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"579/21/18, 1:55 PM","579/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1174,574,575,574,574,575,575,575,10574,575,575,575,575,575,575,575,575,575,574,574,574,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
579,,Default,simple,Default Category/Women,base,Seed Product 579,,,,576,Taxable Goods,"Catalog, Search",925,,,,579,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"580/21/18, 1:55 PM","580/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1175,575,576,575,575,576,576,576,10575,576,576,576,576,576,576,576,576,576,575,575,575,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
580,,Default,simple,Default Category/Women,base,Seed Product 580,,,,577,Taxable Goods,"Catalog, Search",926,,,,580,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"581/21/18, 1:55 PM","581/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1176,576,577,576,576,577,577,577,10576,577,577,577,577,577,577,577,577,577,576,576,576,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
581,,Default,simple,Default Category/Women,base,Seed Product 581,,,,578,Taxable Goods,"Catalog, Search",927,,,,581,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"582/21/18, 1:55 PM","582/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1177,577,578,577,577,578,578,578,10577,578,578,578,578,578,578,578,578,578,577,577,577,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
582,,Default,simple,Default Category/Women,base,Seed Product 582,,,,579,Taxable Goods,"Catalog, Search",928,,,,582,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"583/21/18, 1:55 PM","583/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1178,578,579,578,578,579,579,579,10578,579,579,579,579,579,579,579,579,579,578,578,578,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
583,,Default,simple,Default Category/Women,base,Seed Product 583,,,,580,Taxable Goods,"Catalog, Search",929,,,,583,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"584/21/18, 1:55 PM","584/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1179,579,580,579,579,580,580,580,10579,580,580,580,580,580,580,580,580,580,579,579,579,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
584,,Default,simple,Default Category/Women,base,Seed Product 584,,,,581,Taxable Goods,"Catalog, Search",930,,,,584,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"585/21/18, 1:55 PM","585/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1180,580,581,580,580,581,581,581,10580,581,581,581,581,581,581,581,581,581,580,580,580,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
585,,Default,simple,Default Category/Women,base,Seed Product 585,,,,582,Taxable Goods,"Catalog, Search",931,,,,585,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"586/21/18, 1:55 PM","586/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1181,581,582,581,581,582,582,582,10581,582,582,582,582,582,582,582,582,582,581,581,581,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
586,,Default,simple,Default Category/Women,base,Seed Product 586,,,,583,Taxable Goods,"Catalog, Search",932,,,,586,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"587/21/18, 1:55 PM","587/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1182,582,583,582,582,583,583,583,10582,583,583,583,583,583,583,583,583,583,582,582,582,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
587,,Default,simple,Default Category/Women,base,Seed Product 587,,,,584,Taxable Goods,"Catalog, Search",933,,,,587,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"588/21/18, 1:55 PM","588/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1183,583,584,583,583,584,584,584,10583,584,584,584,584,584,584,584,584,584,583,583,583,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
588,,Default,simple,Default Category/Women,base,Seed Product 588,,,,585,Taxable Goods,"Catalog, Search",934,,,,588,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"589/21/18, 1:55 PM","589/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1184,584,585,584,584,585,585,585,10584,585,585,585,585,585,585,585,585,585,584,584,584,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
589,,Default,simple,Default Category/Women,base,Seed Product 589,,,,586,Taxable Goods,"Catalog, Search",935,,,,589,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"590/21/18, 1:55 PM","590/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1185,585,586,585,585,586,586,586,10585,586,586,586,586,586,586,586,586,586,585,585,585,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
590,,Default,simple,Default Category/Women,base,Seed Product 590,,,,587,Taxable Goods,"Catalog, Search",936,,,,590,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"591/21/18, 1:55 PM","591/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1186,586,587,586,586,587,587,587,10586,587,587,587,587,587,587,587,587,587,586,586,586,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
591,,Default,simple,Default Category/Women,base,Seed Product 591,,,,588,Taxable Goods,"Catalog, Search",937,,,,591,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"592/21/18, 1:55 PM","592/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1187,587,588,587,587,588,588,588,10587,588,588,588,588,588,588,588,588,588,587,587,587,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
592,,Default,simple,Default Category/Women,base,Seed Product 592,,,,589,Taxable Goods,"Catalog, Search",938,,,,592,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"593/21/18, 1:55 PM","593/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1188,588,589,588,588,589,589,589,10588,589,589,589,589,589,589,589,589,589,588,588,588,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
593,,Default,simple,Default Category/Women,base,Seed Product 593,,,,590,Taxable Goods,"Catalog, Search",939,,,,593,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"594/21/18, 1:55 PM","594/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1189,589,590,589,589,590,590,590,10589,590,590,590,590,590,590,590,590,590,589,589,589,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
594,,Default,simple,Default Category/Women,base,Seed Product 594,,,,591,Taxable Goods,"Catalog, Search",940,,,,594,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"595/21/18, 1:55 PM","595/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1190,590,591,590,590,591,591,591,10590,591,591,591,591,591,591,591,591,591,590,590,590,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
595,,Default,simple,Default Category/Women,base,Seed Product 595,,,,592,Taxable Goods,"Catalog, Search",941,,,,595,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"596/21/18, 1:55 PM","596/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1191,591,592,591,591,592,592,592,10591,592,592,592,592,592,592,592,592,592,591,591,591,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
596,,Default,simple,Default Category/Women,base,Seed Product 596,,,,593,Taxable Goods,"Catalog, Search",942,,,,596,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"597/21/18, 1:55 PM","597/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1192,592,593,592,592,593,593,593,10592,593,593,593,593,593,593,593,593,593,592,592,592,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
597,,Default,simple,Default Category/Women,base,Seed Product 597,,,,594,Taxable Goods,"Catalog, Search",943,,,,597,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"598/21/18, 1:55 PM","598/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1193,593,594,593,593,594,594,594,10593,594,594,594,594,594,594,594,594,594,593,593,593,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
598,,Default,simple,Default Category/Women,base,Seed Product 598,,,,595,Taxable Goods,"Catalog, Search",944,,,,598,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"599/21/18, 1:55 PM","599/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1194,594,595,594,594,595,595,595,10594,595,595,595,595,595,595,595,595,595,594,594,594,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
599,,Default,simple,Default Category/Women,base,Seed Product 599,,,,596,Taxable Goods,"Catalog, Search",945,,,,599,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"600/21/18, 1:55 PM","600/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1195,595,596,595,595,596,596,596,10595,596,596,596,596,596,596,596,596,596,595,595,595,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
600,,Default,simple,Default Category/Women,base,Seed Product 600,,,,597,Taxable Goods,"Catalog, Search",946,,,,600,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"601/21/18, 1:55 PM","601/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1196,596,597,596,596,597,597,597,10596,597,597,597,597,597,597,597,597,597,596,596,596,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
601,,Default,simple,Default Category/Women,base,Seed Product 601,,,,598,Taxable Goods,"Catalog, Search",947,,,,601,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"602/21/18, 1:55 PM","602/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1197,597,598,597,597,598,598,598,10597,598,598,598,598,598,598,598,598,598,597,597,597,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
602,,Default,simple,Default Category/Women,base,Seed Product 602,,,,599,Taxable Goods,"Catalog, Search",948,,,,602,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"603/21/18, 1:55 PM","603/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1198,598,599,598,598,599,599,599,10598,599,599,599,599,599,599,599,599,599,598,598,598,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
603,,Default,simple,Default Category/Women,base,Seed Product 603,,,,600,Taxable Goods,"Catalog, Search",949,,,,603,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"604/21/18, 1:55 PM","604/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1199,599,600,599,599,600,600,600,10599,600,600,600,600,600,600,600,600,600,599,599,599,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
